i,"1. f. Novena letra del abecedario español, que representa el fonema vocálico cerrado anterior."
iatrogenia,
iatrogénica,
iatrogénico,
iba,1. intr. Moverse de un lugar hacia otro apartado de la persona que habla. U. t. c. prnl.
ibaguereña,"1. adj. Natural de Ibagué, ciudad de Colombia. U. t. c. s."
ibaguereño,"1. adj. Natural de Ibagué, ciudad de Colombia. U. t. c. s."
ibais,1. intr. Moverse de un lugar hacia otro apartado de la persona que habla. U. t. c. prnl.
iban,1. intr. Moverse de un lugar hacia otro apartado de la persona que habla. U. t. c. prnl.
ibarreña,"1. adj. Natural de Ibarra, provincia del Ecuador. U. t. c. s."
ibarreño,"1. adj. Natural de Ibarra, provincia del Ecuador. U. t. c. s."
ibas,1. intr. Moverse de un lugar hacia otro apartado de la persona que habla. U. t. c. prnl.
ibera,"1. adj. Natural de la Iberia europea, hoy España y Portugal, o de la antigua Iberia caucásica. U. t. c. s."
iberia,1. adj. Natural de Iberia. U. t. c. s.
iberio,1. adj. Natural de Iberia. U. t. c. s.
iberismo,1. m. Carácter de ibero.
ibero,"1. adj. Natural de la Iberia europea, hoy España y Portugal, o de la antigua Iberia caucásica. U. t. c. s."
iberoamericana,"1. adj. Natural de Iberoamérica, conjunto de los países americanos que formaron parte de los reinos de España y Portugal. U. t. c. s."
iberoamericano,"1. adj. Natural de Iberoamérica, conjunto de los países americanos que formaron parte de los reinos de España y Portugal. U. t. c. s."
iberorromance,1. adj. iberorrománico. U. t. c. s. m.
iberorrománica,1. adj. Perteneciente o relativo al iberorrománico. Léxico iberorrománico.
iberorrománico,1. adj. Perteneciente o relativo al iberorrománico. Léxico iberorrománico.
ibicenca,"1. adj. Natural de Ibiza, isla del archipiélago balear, en España. U. t. c. s."
ibicenco,"1. adj. Natural de Ibiza, isla del archipiélago balear, en España. U. t. c. s."
ibidem,"1. adv. Allí mismo, en el mismo lugar. U. en índices, notas o citas de impresos o manuscritos."
ibis,"1. m. Ave zancuda de unos 60 cm de largo desde la cabeza hasta el final de la cola y aproximadamente de igual altura, con pico largo y de punta encorvada, plumaje blanco excepto en la cabeza, cuello, cola y extremidad de las alas, donde es negro, que se alimenta de moluscos fluviales, y que era venerada por los antiguos egipcios. Era u. t. c. f."
ibuprofeno,"1. m. Med. Fármaco antiinflamatorio, analgésico y antipirético."
ibérica,1. adj. Natural de Iberia o de la península ibérica. U. t. c. s.
ibérico,1. adj. Natural de Iberia o de la península ibérica. U. t. c. s.
ibón,1. m. Ar. Lago de la zona de los Pirineos.
icaco,"1. m. Arbusto de la familia de las crisobalanáceas, de tres a cuatro metros de altura, con muchos ramos poblados de hojas alternas, ovaladas, muy obtusas, coriáceas y nerviosas; flores de cinco pétalos blanquecinos, agrupadas en las axilas de los ramos más altos, y fruto en drupa del tamaño, forma y color de la ciruela claudia. Es espontáneo en las Antillas."
icaria,"1. adj. Perteneciente o relativo a Ícaro, personaje mitológico, hijo de Dédalo."
icario,"1. adj. Perteneciente o relativo a Ícaro, personaje mitológico, hijo de Dédalo."
ice,1. tr. Mar. Hacer subir algo tirando de la cuerda de que está colgado.
iceberg,"1. m. Gran masa de hielo flotante, desgajada del polo, que sobresale en parte de la superficie del mar."
icemos,1. tr. Mar. Hacer subir algo tirando de la cuerda de que está colgado.
icen,1. tr. Mar. Hacer subir algo tirando de la cuerda de que está colgado.
ices,1. tr. Mar. Hacer subir algo tirando de la cuerda de que está colgado.
ichal,1. m. Sitio en que hay muchos ichos.
icho,1. m. Planta gramínea que crece en la puna.
ichu,1. m. Chile y Perú. icho.
icneumón,1. m. Variedad de meloncillo2.
icnita,1. f. Geol. Huella fosilizada de un animal.
icnografía,1. f. Arq. Delineación de la planta de un edificio.
icnográfica,1. adj. Arq. Perteneciente o relativo a la icnografía o hecho según ella.
icnográfico,1. adj. Arq. Perteneciente o relativo a la icnografía o hecho según ella.
icnología,1. f. Geol. Estudio de las huellas fósiles.
iconicidad,1. f. Similitud entre una imagen o un signo y lo que representa.
icono,"1. m. Representación religiosa de pincel o relieve, usada en las Iglesias cristianas orientales."
iconoclasia,1. f. Doctrina de los iconoclastas.
iconoclasta,"1. adj. Seguidor de una corriente que en el siglo VIII negaba el culto a las imágenes sagradas, las destruía y perseguía a quienes las veneraban. Apl. a pers., u. t. c. s."
iconoclastia,1. f. iconoclasia.
iconografía,"1. f. Conjunto de imágenes, retratos o representaciones plásticas, especialmente de un mismo tema o con características comunes."
iconográfica,1. adj. Perteneciente o relativo a la iconografía.
iconográfico,1. adj. Perteneciente o relativo a la iconografía.
iconolatría,1. f. Rel. Adoración de las imágenes.
iconología,1. f. Esc. y Pint. Estudio de las imágenes y de su valor simbólico.
iconológica,1. adj. Perteneciente o relativo a la iconología.
iconológico,1. adj. Perteneciente o relativo a la iconología.
iconoscopio,1. m. Electr. Tubo de rayos catódicos que transforma la imagen luminosa en señales eléctricas para su transmisión.
iconostasio,"1. m. Mampara con imágenes sagradas pintadas, que lleva tres puertas, una mayor en el centro y otra más pequeña a cada lado, y aísla el presbiterio y su altar del resto de la iglesia."
iconólatra,1. adj. Rel. Perteneciente o relativo a la iconolatría.
iconóloga,1. m. y f. Esc. y Pint. Especialista en iconología.
iconólogo,1. m. y f. Esc. y Pint. Especialista en iconología.
iconómaca,"1. adj. iconoclasta. Apl. a pers., u. t. c. s."
iconómaco,"1. adj. iconoclasta. Apl. a pers., u. t. c. s."
icor,"1. m. Med. En la antigua cirugía, líquido seroso que rezuman ciertas úlceras malignas, sin hallarse en él los elementos del pus y principalmente sus glóbulos."
icorosa,1. adj. Med. Que participa de la naturaleza del icor.
icoroso,1. adj. Med. Que participa de la naturaleza del icor.
icosaedro,1. m. Geom. Poliedro de veinte caras.
ictericia,"1. f. Med. Coloración amarilla de la piel y las mucosas, debida a un incremento de pigmentos biliares en la sangre."
ictericiada,1. adj. ictérico (‖ que padece ictericia).
ictericiado,1. adj. ictérico (‖ que padece ictericia).
icterodes,
ictiografía,1. f. Parte de la zoología que se ocupa de la descripción de los peces.
ictiol,"1. m. Med. Aceite que se obtiene de la destilación de una roca bituminosa, usado principalmente en dermatología."
ictiología,1. f. Parte de la zoología que trata de los peces.
ictiológica,1. adj. Perteneciente o relativo a la ictiología.
ictiológico,1. adj. Perteneciente o relativo a la ictiología.
ictiosaurio,"1. m. Reptil fósil, marino, de tamaño gigantesco, con el hocico prolongado y los dientes separados, ojos grandes rodeados de un círculo de placas óseas, cuello muy corto y cuatro aletas natatorias, que se encuentra principalmente en el terreno del período jurásico."
ictiosauro,1. m. ictiosaurio.
ictiosis,"1. f. Med. Alteración patológica de la piel, que toma aspecto escamoso."
ictiófaga,1. adj. Que se alimenta de peces. U. t. c. s.
ictiófago,1. adj. Que se alimenta de peces. U. t. c. s.
ictióloga,1. m. y f. Especialista en ictiología.
ictiólogo,1. m. y f. Especialista en ictiología.
ictus,1. m. Med. Enfermedad cerebral de origen vascular que se presenta de un modo súbito.
ictérica,1. adj. Perteneciente o relativo a la ictericia.
ictérico,1. adj. Perteneciente o relativo a la ictericia.
ictérido,"1. adj. Zool. Dicho de un pájaro: De pico cónico, aguzado y comprimido, alas con nueve rémiges primarias, y patas robustas, de longitud variable de unos 17 a 54 cm, con plumaje negro, mezclado con frecuencia con amarillo, rojo y anaranjado, y originario de América. U. t. c. s. m., en pl. como taxón."
ictícola,1. adj. Zool. Perteneciente o relativo a los peces.
ictínea,1. adj. Semejante a un pez.
ictíneo,1. adj. Semejante a un pez.
icárea,1. adj. icario.
icáreo,1. adj. icario.
icástica,"1. adj. Natural, sin disfraz ni adorno."
icástico,"1. adj. Natural, sin disfraz ni adorno."
icé,1. tr. Mar. Hacer subir algo tirando de la cuerda de que está colgado.
icéis,1. tr. Mar. Hacer subir algo tirando de la cuerda de que está colgado.
icónica,1. adj. Perteneciente o relativo al icono (‖ representación).
icónico,1. adj. Perteneciente o relativo al icono (‖ representación).
id,1. intr. Moverse de un lugar hacia otro apartado de la persona que habla. U. t. c. prnl.
ida,1. f. Acción de ir de un lugar a otro.
idalia,"1. adj. Perteneciente o relativo a Idalio, antigua ciudad y monte de Chipre, consagrados a Venus."
idalio,"1. adj. Perteneciente o relativo a Idalio, antigua ciudad y monte de Chipre, consagrados a Venus."
idea,"1. f. Primero y más obvio de los actos del entendimiento, que se limita al simple conocimiento de algo."
ideaba,1. tr. Concebir la idea de algo. Idear un plan para escapar.
ideabais,1. tr. Concebir la idea de algo. Idear un plan para escapar.
ideaban,1. tr. Concebir la idea de algo. Idear un plan para escapar.
ideabas,1. tr. Concebir la idea de algo. Idear un plan para escapar.
ideación,1. f. Génesis y proceso en la formación de las ideas.
idead,1. tr. Concebir la idea de algo. Idear un plan para escapar.
ideado,1. tr. Concebir la idea de algo. Idear un plan para escapar.
ideador,"1. adj. Que idea. Apl. a pers., u. t. c. s."
ideadora,"1. adj. Que idea. Apl. a pers., u. t. c. s."
ideal,1. adj. Perteneciente o relativo a la idea.
idealice,1. tr. Elevar las cosas sobre la realidad sensible por medio de la inteligencia o la fantasía.
idealicemos,1. tr. Elevar las cosas sobre la realidad sensible por medio de la inteligencia o la fantasía.
idealicen,1. tr. Elevar las cosas sobre la realidad sensible por medio de la inteligencia o la fantasía.
idealices,1. tr. Elevar las cosas sobre la realidad sensible por medio de la inteligencia o la fantasía.
idealicé,1. tr. Elevar las cosas sobre la realidad sensible por medio de la inteligencia o la fantasía.
idealicéis,1. tr. Elevar las cosas sobre la realidad sensible por medio de la inteligencia o la fantasía.
idealidad,1. f. Cualidad de ideal.
idealismo,1. m. Aptitud de la inteligencia para idealizar.
idealista,1. adj. Que propende a representarse las cosas de una manera ideal. U. t. c. s.
idealiza,1. tr. Elevar las cosas sobre la realidad sensible por medio de la inteligencia o la fantasía.
idealizaba,1. tr. Elevar las cosas sobre la realidad sensible por medio de la inteligencia o la fantasía.
idealizabais,1. tr. Elevar las cosas sobre la realidad sensible por medio de la inteligencia o la fantasía.
idealizaban,1. tr. Elevar las cosas sobre la realidad sensible por medio de la inteligencia o la fantasía.
idealizabas,1. tr. Elevar las cosas sobre la realidad sensible por medio de la inteligencia o la fantasía.
idealización,1. f. Acción y efecto de idealizar.
idealizad,1. tr. Elevar las cosas sobre la realidad sensible por medio de la inteligencia o la fantasía.
idealizado,1. tr. Elevar las cosas sobre la realidad sensible por medio de la inteligencia o la fantasía.
idealizador,1. adj. Que idealiza.
idealizadora,1. adj. Que idealiza.
idealizamos,1. tr. Elevar las cosas sobre la realidad sensible por medio de la inteligencia o la fantasía.
idealizan,1. tr. Elevar las cosas sobre la realidad sensible por medio de la inteligencia o la fantasía.
idealizando,1. tr. Elevar las cosas sobre la realidad sensible por medio de la inteligencia o la fantasía.
idealizar,1. tr. Elevar las cosas sobre la realidad sensible por medio de la inteligencia o la fantasía.
idealizara,1. tr. Elevar las cosas sobre la realidad sensible por medio de la inteligencia o la fantasía.
idealizarais,1. tr. Elevar las cosas sobre la realidad sensible por medio de la inteligencia o la fantasía.
idealizaran,1. tr. Elevar las cosas sobre la realidad sensible por medio de la inteligencia o la fantasía.
idealizaras,1. tr. Elevar las cosas sobre la realidad sensible por medio de la inteligencia o la fantasía.
idealizare,1. tr. Elevar las cosas sobre la realidad sensible por medio de la inteligencia o la fantasía.
idealizareis,1. tr. Elevar las cosas sobre la realidad sensible por medio de la inteligencia o la fantasía.
idealizaremos,1. tr. Elevar las cosas sobre la realidad sensible por medio de la inteligencia o la fantasía.
idealizaren,1. tr. Elevar las cosas sobre la realidad sensible por medio de la inteligencia o la fantasía.
idealizares,1. tr. Elevar las cosas sobre la realidad sensible por medio de la inteligencia o la fantasía.
idealizaron,1. tr. Elevar las cosas sobre la realidad sensible por medio de la inteligencia o la fantasía.
idealizará,1. tr. Elevar las cosas sobre la realidad sensible por medio de la inteligencia o la fantasía.
idealizarán,1. tr. Elevar las cosas sobre la realidad sensible por medio de la inteligencia o la fantasía.
idealizarás,1. tr. Elevar las cosas sobre la realidad sensible por medio de la inteligencia o la fantasía.
idealizaré,1. tr. Elevar las cosas sobre la realidad sensible por medio de la inteligencia o la fantasía.
idealizaréis,1. tr. Elevar las cosas sobre la realidad sensible por medio de la inteligencia o la fantasía.
idealizaría,1. tr. Elevar las cosas sobre la realidad sensible por medio de la inteligencia o la fantasía.
idealizaríais,1. tr. Elevar las cosas sobre la realidad sensible por medio de la inteligencia o la fantasía.
